URI,Album,Song Name,Artist,Disc Number,Track Number,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
5QDLhrAOJJdNAmCTJ8xMyW,BE,Dynamite,BTS,1,8,83,False,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4
60nZcImufyMA1MKQY3dcCH,G I R L,"Happy - From ""Despicable Me 2""",Pharrell Williams,1,5,82,False,0.647,0.8220000000000001,5,-4.662,0,0.183,0.21899999999999997,0.0,0.0908,0.9620000000000001,160.019,232720,4
52okn5MNA47tk87PeZJLEL,Perception,Let You Down,NF,1,6,82,False,0.662,0.7140000000000001,5,-5.68,0,0.121,0.312,0.0,0.179,0.46399999999999997,147.997,212120,4
3bidbhpOYeV4knp8AIu8Xn,The Heist,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Ray Dalton,1,2,82,False,0.6409999999999999,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4
4Of7rzpRpV1mWRbhp5rAqG,Divinely Uninspired To A Hellish Extent,Bruises,Lewis Capaldi,1,2,82,False,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.18600000000000003,0.361,111.20200000000001,220492,4
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,In the Name of Love,Martin Garrix; Bebe Rexha,1,1,82,False,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.45399999999999996,0.168,133.99,195707,4
0NlGoUyOJSuSHmngoibVAs,In A Perfect World (Expanded Edition),All I Want,Kodaline,1,2,82,False,0.188,0.41100000000000003,0,-9.732999999999999,1,0.0484,0.174,0.153,0.0843,0.159,187.37599999999998,305747,3
4fouWK6XVHhzl78KzQ1UjL,abcdefu,abcdefu,GAYLE,1,1,82,True,0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.36700000000000005,0.415,121.932,168602,4
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next","thank u, next",Ariana Grande,1,11,82,True,0.7170000000000001,0.653,1,-5.6339999999999995,1,0.0658,0.22899999999999998,0.0,0.10099999999999999,0.41200000000000003,106.96600000000001,207320,4
1c8gk2PeTE04A1pIDH9YMk,21,Rolling in the Deep,Adele,1,1,82,True,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,228093,4
4jPy3l0RUwlUI9T5XHBW2m,El Dorado,Mood (feat. iann dior),24kGoldn; iann dior,1,13,82,True,0.701,0.716,7,-3.6710000000000003,0,0.0361,0.174,0.0,0.324,0.732,91.007,140533,4
3JvrhDOgAt6p7K8mDyZwRd,Dream Your Life Away (Special Edition),Riptide,Vance Joy,1,4,82,False,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
1p80LdxRV74UKvL8gnD7ky,1989,Blank Space,Taylor Swift,1,2,82,False,0.753,0.6779999999999999,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,231827,4
3CA9pLiwRIGtUBiMjbZmRw,Scorpion,Nice For What,Drake,2,4,82,True,0.585,0.909,8,-6.474,1,0.0707,0.0891,9.7e-05,0.11900000000000001,0.758,93.37200000000001,210747,4
0AS63m1wHv9n4VVRizK6Hc,Illuminate (Deluxe),Mercy,Shawn Mendes,1,3,82,False,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.35600000000000004,148.128,208733,4
2BOqDYLOJBiMOXShCV1neZ,Only Human (Deluxe),Dancing On My Own,Calum Scott,1,7,82,False,0.6809999999999999,0.174,1,-8.745,1,0.0315,0.8370000000000001,3.35e-05,0.0983,0.231,112.67200000000001,260285,4
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,More Than You Know,Axwell /\ Ingrosso,1,1,82,False,0.6459999999999999,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.5710000000000001,123.07700000000001,203000,4
22vgEDb5hykfaTwLuskFGD,Happiness Begins,Sucker,Jonas Brothers,1,1,82,False,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.9520000000000001,137.958,181027,4
1rqqCSm0Qe4I9rUvWncaom,Pray for the Wicked,High Hopes,Panic! At The Disco,1,4,82,False,0.579,0.904,5,-2.7289999999999996,1,0.0618,0.193,0.0,0.064,0.6809999999999999,82.014,190947,4
1tkg4EHVoqnhR6iFEXb60y,Shoot For The Stars Aim For The Moon,What You Know Bout Love,Pop Smoke,1,15,82,True,0.7090000000000001,0.5479999999999999,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.5429999999999999,83.995,160000,4
1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,Don't Let Me Down,The Chainsmokers; Daya,1,1,82,False,0.532,0.8690000000000001,11,-5.093999999999999,1,0.172,0.157,0.0050799999999999994,0.136,0.42200000000000004,159.803,208373,4
5fVZC9GiM4e8vu99W0Xf6J,How To Save A Life,How to Save a Life,The Fray,1,3,82,False,0.64,0.743,10,-4.08,1,0.0379,0.26899999999999996,0.0,0.10099999999999999,0.361,122.035,262533,4
0QZ5yyl6B6utIWkxeBDxQN,Strange Trails,The Night We Met,Lord Huron,1,14,82,False,0.545,0.366,2,-9.51,1,0.0378,0.9690000000000001,0.267,0.6409999999999999,0.1,86.99700000000001,208212,3
6CjtS2JZH9RkDz5UVInsa9,The Heist,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis; Macklemore; Ryan Lewis; Wanz,1,3,82,True,0.7809999999999999,0.526,6,-6.986000000000001,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,4
58ge6dfP91o9oXMzq3XkIS,Favourite Worst Nightmare (Standard Version),505,Arctic Monkeys,1,12,82,False,0.52,0.852,0,-5.8660000000000005,1,0.0543,0.00237,5.79e-05,0.0733,0.23399999999999999,140.267,253587,4
2bL2gyO6kBdLkNSkxXNh6x,V,Animals,Maroon 5,1,2,82,False,0.27899999999999997,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.32799999999999996,189.868,231013,4
04aAxqtGp5pv12UXAg4pkq,American Beauty/American Psycho,Centuries,Fall Out Boy,1,3,82,False,0.39299999999999996,0.858,4,-2.8680000000000003,0,0.0729,0.00359,0.0,0.102,0.56,176.042,228360,4
5Z3GHaZ6ec9bsiI5BenrbY,American Teen,Young Dumb & Broke,Khalid,1,2,82,False,0.799,0.539,1,-6.351,1,0.0421,0.19899999999999998,1.66e-05,0.165,0.39399999999999996,136.94799999999998,202547,4
2a1o6ZejUi8U3wzzOtCOYw,Meet The Orphans,Danza Kuduro,Don Omar; Lucenzo,1,12,82,False,0.4,0.915,0,-4.89,1,0.28,0.0846,0.0,0.0503,0.878,88.917,198773,3
3Vi5XqYrmQgOYBajMWSvCi,Planet Her,Need to Know,Doja Cat,1,5,82,True,0.664,0.609,1,-6.5089999999999995,1,0.0707,0.304,0.0,0.0926,0.19399999999999998,130.041,210560,4
2cYqizR4lgvp4Qu6IQ3qGN,ASTROWORLD,BUTTERFLY EFFECT,Travis Scott,1,15,82,False,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,190557,4
2tnVG71enUj33Ic2nFN6kZ,Ride It,Ride It,Regard,1,1,81,False,0.88,0.7509999999999999,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606,4
4HBZA5flZLE435QTztThqH,Stuck with U,Stuck with U (with Justin Bieber),Ariana Grande; Justin Bieber,1,1,81,False,0.597,0.45,8,-6.6579999999999995,1,0.0418,0.223,0.0,0.382,0.537,178.765,228482,3
09IStsImFySgyp0pIQdqAc,The Middle,The Middle,Zedd; Maren Morris; Grey,1,1,81,False,0.753,0.657,7,-3.0610000000000004,1,0.0449,0.171,0.0,0.11199999999999999,0.43700000000000006,107.01,184732,4
76cy1WJvNGJTj78UqeA5zr,Dua Lipa (Deluxe),IDGAF,Dua Lipa,1,5,81,True,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.02799999999999,217947,4
6iaSML1PIYq936g62BDtBq,Death Race For Love (Bonus Track Version),Robbery,Juice WRLD,1,8,81,True,0.623,0.6920000000000001,2,-5.122000000000001,1,0.0504,0.32799999999999996,0.0,0.153,0.5660000000000001,79.899,240051,4
6habFhsOp2NvshLv26DqMb,VIDA,Despacito,Luis Fonsi; Daddy Yankee,1,9,81,False,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.8390000000000001,177.928,229360,4
0TlLq3lA83rQOYtrqBqSct,Scorpion,Nonstop,Drake,1,2,81,True,0.912,0.41200000000000003,7,-8.074,1,0.12300000000000001,0.0165,0.0126,0.10400000000000001,0.423,154.983,238614,4
1rfofaqEpACxVEHIZBJe6W,Camila,Havana (feat. Young Thug),Camila Cabello; Young Thug,1,4,81,False,0.765,0.523,2,-4.333,1,0.03,0.184,3.5600000000000005e-05,0.132,0.39399999999999996,104.988,217307,4
2IRZnDFmlqMuOrYOLnZZyc,Championships,Going Bad (feat. Drake),Meek Mill; Drake,1,9,81,True,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.00299999999999,180522,4
4jvjzW7Hm0yK4LvvE0Paz9,"Come Over When You're Sober, Pt. 2",Falling Down - Bonus Track,Lil Peep; XXXTENTACION,1,12,81,True,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.01299999999999,196400,4
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,In My Mind,Dynoro; Gigi D'Agostino,1,1,81,False,0.6940000000000001,0.77,6,-5.335,1,0.149,0.17600000000000002,1.1e-05,0.11800000000000001,0.163,125.905,184560,4
6HZILIRieu8S0iqY8kIKhj,DAMN.,DNA.,Kendrick Lamar,1,2,81,True,0.638,0.523,1,-6.664,1,0.35700000000000004,0.00454,0.0,0.0842,0.42200000000000004,139.91299999999998,185947,4
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),Lil Nas X; Jack Harlow,1,1,81,True,0.736,0.7040000000000001,3,-7.409,0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000,4
1EzrEOXmMH3G43AXT1y7pA,We Sing. We Dance. We Steal Things.,I'm Yours,Jason Mraz,1,2,81,False,0.703,0.444,11,-9.331,1,0.0417,0.5589999999999999,0.0,0.0973,0.7120000000000001,150.96,242947,4
1zwMYTA5nlNjZxYrvBB2pV,21,Someone Like You,Adele,1,11,81,False,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,285240,4
1rIKgCH4H52lrvDcz50hS8,So Good,Lush Life,Zara Larsson,1,2,81,False,0.6940000000000001,0.7120000000000001,7,-3.923,0,0.046,0.132,0.0,0.21100000000000002,0.799,98.023,201122,4
0wI7QkCcs8FUQE1OkXUIqd,Know-It-All,Scars To Your Beautiful,Alessia Cara,1,10,81,False,0.573,0.7390000000000001,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,230240,4
2K87XMYnUMqLcX3zvtAF4G,Made In The A.M. (Deluxe Edition),Drag Me Down,One Direction,1,2,81,False,0.73,0.703,0,-5.672000000000001,0,0.0369,0.109,0.0,0.0657,0.595,138.113,192120,4
7BqHUALzNBTanL6OvsqmC1,Happier,Happier,Marshmello; Bastille,1,1,81,False,0.687,0.792,5,-2.7489999999999997,1,0.0452,0.191,0.0,0.16699999999999998,0.6709999999999999,100.01100000000001,214290,4
5tf1VVWniHgryyumXyJM7w,Sugar,Sugar (feat. Francesco Yates),Robin Schulz; Francesco Yates,1,2,81,False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.06299999999999,219043,4
4B0JvthVoAAuygILe3n4Bs,Purpose (Deluxe),What Do You Mean?,Justin Bieber,1,3,80,False,0.845,0.5670000000000001,5,-8.118,0,0.0956,0.59,0.0014199999999999998,0.0811,0.7929999999999999,125.02,205680,4
3e7sxremeOE3wTySiOhGiP,Icarus Falls,Dusk Till Dawn (feat. Sia) - Radio Edit,ZAYN; Sia,1,29,80,False,0.259,0.43700000000000006,11,-6.5889999999999995,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,239000,4
017PF4Q3l4DBUiWoXk4OWT,Future Nostalgia,Break My Heart,Dua Lipa,1,9,80,False,0.73,0.7290000000000001,4,-3.4339999999999997,0,0.0884,0.16699999999999998,1.39e-06,0.349,0.467,113.01100000000001,221820,4
21RzyxY3EFaxVy6K4RqaU9,Body,Body,Loud Luxury; Brando,1,1,80,False,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.5820000000000001,121.958,163216,4
3EPXxR3ImUwfayaurPi3cm,Be Alright,Be Alright,Dean Lewis,1,1,80,True,0.5529999999999999,0.586,11,-6.319,1,0.0362,0.6970000000000001,0.0,0.0813,0.44299999999999995,126.684,196373,4
5DqdesEfbRyOlSS3Tf6c29,YOU,It's You,Ali Gatie,1,1,80,False,0.732,0.46299999999999997,11,-6.972,0,0.0287,0.374,0.0,0.19399999999999998,0.397,95.971,212607,4
0puf9yIluy9W0vpMEUoAnN,Sweet Talker (Deluxe Version),Bang Bang,Jessie J; Ariana Grande; Nicki Minaj,1,4,80,False,0.706,0.7859999999999999,0,-3.417,0,0.091,0.26,0.0,0.38,0.7509999999999999,150.028,199387,4
0PvFJmanyNQMseIFrU708S,Shoot For The Stars Aim For The Moon,For The Night (feat. Lil Baby & DaBaby),Pop Smoke; Lil Baby; DaBaby,1,3,80,True,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.34700000000000003,125.971,190476,4
1SC5rEoYDGUK4NfG82494W,MONTERO,MONTERO (Call Me By Your Name),Lil Nas X,1,1,80,True,0.593,0.503,8,-6.725,0,0.22,0.293,0.0,0.405,0.71,178.78099999999998,137704,4
1A8j067qyiNwQnZT0bzUpZ,Layers,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs; Cookin' On 3 Burners,1,2,80,False,0.792,0.7170000000000001,0,-4.7589999999999995,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,195547,4
78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,FourFiveSeconds,Rihanna; Kanye West; Paul McCartney,1,1,80,False,0.5820000000000001,0.272,2,-5.662000000000001,1,0.0501,0.875,0.0,0.13,0.354,205.84599999999998,188238,4
22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,How Deep Is Your Love,Calvin Harris; Disciples,1,1,80,False,0.738,0.868,11,-4.373,0,0.0731,0.0392,0.0016899999999999999,0.38799999999999996,0.336,122.00299999999999,212640,4
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B; Megan Thee Stallion,1,1,80,True,0.935,0.45399999999999996,1,-7.5089999999999995,1,0.375,0.0194,0.0,0.0824,0.35700000000000004,133.07299999999998,187541,4
1CS7Sd1u5tWkstBhpssyjP,Hozier (Expanded Edition),Take Me to Church,Hozier,1,1,80,False,0.5660000000000001,0.664,4,-5.303,0,0.0464,0.634,0.0,0.11599999999999999,0.43700000000000006,128.945,241693,4
0TK2YIli7K1leLovkQiNik,Señorita,Señorita,Shawn Mendes; Camila Cabello,1,1,80,False,0.759,0.54,9,-6.039,0,0.0287,0.037000000000000005,0.0,0.0945,0.75,116.947,190960,4
7J1uxwnxfQLu4APicE5Rnj,Thriller,Billie Jean,Michael Jackson,1,6,80,False,0.932,0.457,11,-9.62,0,0.0541,0.0173,0.0436,0.0414,0.884,117.00200000000001,294227,4
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),Joel Corry; MNEK,1,1,80,False,0.7340000000000001,0.8740000000000001,8,-3.158,1,0.0662,0.168,1.1400000000000001e-05,0.0489,0.905,122.95299999999999,166028,4
5w9c2J52mkdntKOmRLeM2m,Con Calma,Con Calma,Daddy Yankee; Snow,1,1,80,False,0.737,0.86,8,-2.6519999999999997,0,0.0593,0.11,1.94e-06,0.0574,0.6559999999999999,93.98899999999999,193227,4
5ghIJDpPoe3CfHMGu71E6T,Nevermind (Remastered),Smells Like Teen Spirit,Nirvana,1,1,80,False,0.502,0.912,1,-4.556,1,0.0564,2.55e-05,0.000173,0.106,0.72,116.76100000000001,301920,4
0tBbt8CrmxbjRP0pueQkyU,Wolves,Wolves,Selena Gomez; Marshmello,1,1,80,False,0.7240000000000001,0.804,11,-4.614,0,0.0448,0.124,0.0,0.204,0.306,124.98700000000001,197993,4
72TFWvU3wUYdUuxejTTIzt,ANTI (Deluxe),Work,Rihanna; Drake,1,4,80,True,0.725,0.534,11,-6.2379999999999995,1,0.0946,0.0752,0.0,0.0919,0.5579999999999999,91.97399999999999,219320,4
0PDUDa38GO8lMxLCRc4lL1,Mind Of Mine (Deluxe Edition),PILLOWTALK,ZAYN,1,2,80,True,0.584,0.7,11,-4.275,1,0.0456,0.11699999999999999,0.0,0.0939,0.43799999999999994,124.944,202747,4
5Q0Nhxo0l2bP3pNjpGJwV1,The Time Of Our Lives,Party In The U.S.A.,Miley Cyrus,1,2,80,False,0.652,0.698,10,-4.667,0,0.042,0.00112,0.00011499999999999999,0.0886,0.47,96.021,202067,4
7hU3IHwjX150XLoTVmjD0q,LALISA,MONEY,LISA,1,2,80,True,0.831,0.5539999999999999,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4
58q2HKrzhC3ozto2nDdN4z,Invasion of Privacy,I Like It,Cardi B; Bad Bunny; J Balvin,1,7,80,True,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.37200000000000005,0.65,136.048,253390,4
3Dv1eDb0MEgF93GpLXlucZ,Hot Pink,Say So,Doja Cat,1,5,79,True,0.787,0.6729999999999999,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893,4
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Scared to Be Lonely,Martin Garrix; Dua Lipa,1,1,79,False,0.584,0.54,1,-7.7860000000000005,0,0.0576,0.0895,0.0,0.261,0.195,137.972,220883,4
08bNPGLD8AhKpnnERrAc6G,FRIENDS,FRIENDS,Marshmello; Anne-Marie,1,1,79,True,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,202621,4
6f3Slt0GbA2bPZlz0aIFXN,The Business,The Business,Tiësto,1,1,79,False,0.7979999999999999,0.62,8,-7.079,0,0.23199999999999998,0.414,0.0192,0.11199999999999999,0.235,120.031,164000,4
3d8y0t70g7hw2FOWl9Z4Fm,Cleopatra,Ophelia,The Lumineers,1,2,79,False,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.5660000000000001,76.023,160097,4
7ytR5pFWmSjzHJIeQkgog4,BLAME IT ON BABY,ROCKSTAR (feat. Roddy Ricch),DaBaby; Roddy Ricch,1,7,79,True,0.746,0.69,11,-7.956,1,0.16399999999999998,0.247,0.0,0.10099999999999999,0.49700000000000005,89.977,181733,4
1Xi84slp6FryDSCbzq4UCD,Arcade,Arcade,Duncan Laurence,1,1,79,False,0.45,0.32899999999999996,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3
0Aqi7ArnBrGblW5T6p2jmD,Nicotine,Falling,Trevor Daniel,1,10,79,False,0.785,0.431,10,-8.756,0,0.0364,0.12300000000000001,0.0,0.0887,0.23600000000000002,127.085,159382,4
5eqK0tbzUPo2SoeZsov04s,Issa Album,Bank Account,21 Savage,1,2,79,True,0.884,0.34700000000000003,8,-8.227,0,0.35,0.015,7.000000000000001e-06,0.0871,0.376,75.016,220307,4
6jRq8gaZhMUyy5RclRPcAf,everything means nothing,hot girl bummer,blackbear,1,1,79,True,0.782,0.5589999999999999,6,-7.106,0,0.0767,0.125,0.0,0.385,0.685,129.99200000000002,188344,1
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),JP Saxe; Julia Michaels,1,1,79,False,0.46399999999999997,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4
4tCtwWceOPWzenK2HAIJSb,7/27 (Deluxe),Work from Home (feat. Ty Dolla $ign),Fifth Harmony; Ty Dolla $ign,1,2,79,False,0.8029999999999999,0.585,8,-5.861000000000001,1,0.0432,0.10300000000000001,3.94e-06,0.0644,0.593,105.01700000000001,214480,4
4P5KoWXOxwuobLmHXLMobV,Nevermind (Remastered),Come As You Are,Nirvana,1,3,79,False,0.5,0.8240000000000001,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,4
5R8dQOPq8haW94K7mgERlO,The Fame,Poker Face,Lady Gaga,1,4,79,False,0.851,0.8059999999999999,4,-4.62,1,0.0787,0.11800000000000001,1.64e-06,0.121,0.787,118.999,237200,4
5jrdCoLpJSvHHorevXBATy,PRISM (Deluxe),Dark Horse,Katy Perry; Juicy J,1,6,79,False,0.645,0.585,6,-6.122000000000001,1,0.0513,0.00314,0.0,0.165,0.353,131.931,215672,4
1I8tHoNBFTuoJAlh4hfVVE,Cloud Nine,Firestone,Kygo; Conrad Sewell,1,5,79,False,0.7040000000000001,0.634,11,-7.374,0,0.0428,0.39299999999999996,3.17e-05,0.0952,0.41100000000000003,113.927,271640,4
2KH16WveTQWT6KOG9Rg6e2,Rocky IV,Eye of the Tiger,Survivor,1,4,79,False,0.8170000000000001,0.599,0,-9.249,0,0.0328,0.132,0.00031099999999999997,0.0873,0.5479999999999999,108.87299999999999,245640,4
0W4Kpfp1w2xkY3PrV714B7,The Lumineers,Ho Hey,The Lumineers,1,5,79,False,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4
7vRriwrloYVaoAe3a9wJHe,us,"i hate u, i love u (feat. olivia o'brien)",gnash; Olivia O'Brien,1,6,78,True,0.49200000000000005,0.275,6,-13.4,0,0.3,0.687,0.0,0.10099999999999999,0.18,92.6,251034,4
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Kiss Me More (feat. SZA),Doja Cat; SZA,1,1,78,True,0.762,0.701,8,-3.5410000000000004,1,0.0286,0.235,0.00015800000000000002,0.12300000000000001,0.742,110.96799999999999,208867,4
40YcuQysJ0KlGQTeGUosTC,When It's Dark Out,"Me, Myself & I",G-Eazy; Bebe Rexha,1,3,78,True,0.7559999999999999,0.674,0,-6.518,0,0.0959,0.0184,0.0,0.158,0.389,111.995,251467,4
5HQVUIKwCEXpe7JIHyY734,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg; Wiz Khalifa; Bruno Mars,1,1,78,True,0.715,0.655,0,-6.425,1,0.13699999999999998,0.0525,0.0,0.115,0.531,95.07799999999999,207333,4
5xTtaWoae3wi06K5WfVUUH,1989,Shake It Off,Taylor Swift,1,6,78,False,0.647,0.785,7,-5.414,1,0.165,0.0561,0.0,0.14800000000000002,0.943,160.015,219200,4
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran & Justin Bieber; Justin Bieber,1,1,78,False,0.7979999999999999,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.8420000000000001,101.956,219947,4
0ll8uFnc0nANY35E0Lfxvg,Hopes And Fears,Somewhere Only We Know,Keane,1,1,78,False,0.45299999999999996,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,236160,4
7vu0JkJh0ldukEYbTVcqd0,Nervous System,Issues,Julia Michaels,1,1,78,False,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,4
1Ist6PR2BZR3n2z2Y5R6S1,Born To Die – Paradise Edition (Special Version),Summertime Sadness,Lana Del Rey,1,11,78,False,0.5660000000000001,0.647,1,-6.815,0,0.0335,0.0477,0.0,0.121,0.22,111.96,264773,4
2YpeDb67231RjR0MgVLzsG,7 EP,Old Town Road - Remix,Lil Nas X; Billy Ray Cyrus,1,1,78,False,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,157067,4
2grjqo0Frpf2okIBiifQKs,"The Best Of Earth, Wind & Fire Vol. 1",September,"Earth, Wind & Fire",1,7,78,False,0.6970000000000001,0.8320000000000001,9,-7.263999999999999,1,0.0298,0.168,0.00131,0.26899999999999996,0.9790000000000001,125.926,215093,4
6uBhi9gBXWjanegOb2Phh0,Stay,Stay,Zedd; Alessia Cara,1,1,78,False,0.69,0.622,5,-5.025,0,0.0622,0.253,0.0,0.11599999999999999,0.544,102.04,210091,4
696DnlkuDOXcMAnKlTgXXK,ROXANNE,ROXANNE,Arizona Zervas,1,1,78,True,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,163636,5
6De0lHrwBfPfrhorm9q1Xl,Me Rehúso,Me Rehúso,Danny Ocean,1,1,78,False,0.7440000000000001,0.804,1,-6.327000000000001,1,0.0677,0.0231,0.0,0.0494,0.426,104.823,205715,4
5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld; Alesso; Florida Georgia Line; WATT,1,1,78,False,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,174800,4
2XU0oxnq2qxCpomAAuJY8K,Dance Monkey (Stripped Back) / Dance Monkey,Dance Monkey,Tones And I,1,2,78,False,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.6920000000000001,0.00010400000000000001,0.149,0.513,98.027,209438,4
3VqHuw0wFlIHcIPWkhIbdQ,Metallica (Remastered),Enter Sandman (Remastered),Metallica,1,1,78,False,0.5660000000000001,0.8340000000000001,6,-8.412,0,0.0298,0.00277,0.008,0.0625,0.621,123.296,331560,4
3H7ihDc1dqLriiWXwsc2po,Breaking Me,Breaking Me,Topic; A7S,1,1,78,False,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,166794,4
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Life Is Good (feat. Drake),Future; Drake,1,1,78,True,0.6759999999999999,0.609,2,-5.831,0,0.48100000000000004,0.0706,0.0,0.152,0.508,142.037,237735,4
4a9tbd947vo9K8Vti9JwcI,MAP OF THE SOUL : PERSONA,Boy With Luv (feat. Halsey),BTS; Halsey,1,2,78,False,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,0.8029999999999999,119.947,229773,4
5bcTCxgc7xVfSaMV3RuVke,Funk Wav Bounces Vol.1,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris; Pharrell Williams; Katy Perry; Big Sean; Funk Wav,1,8,78,True,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.01799999999999,223413,4
5tz69p7tJuGPeMGwNTxYuV,Everybody,1-800-273-8255,Logic; Alessia Cara; Khalid,1,10,78,True,0.62,0.574,5,-7.787999999999999,0,0.0479,0.569,0.0,0.19,0.35700000000000004,100.023,250173,4
5jsw9uXEGuKyJzs0boZ1bT,Handwritten,Stitches,Shawn Mendes,1,2,77,False,0.752,0.754,1,-6.684,1,0.0615,0.0151,0.0,0.0486,0.755,149.789,206880,4
2H1047e0oMSj10dgp7p2VG,THE E.N.D. (THE ENERGY NEVER DIES),I Gotta Feeling,Black Eyed Peas,1,5,77,False,0.7440000000000001,0.7659999999999999,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96600000000001,289133,4
